E,MATE 100,Materials for Emerging Tech,X,,X,
AS,PHYS 280,Fundamentals of Phys Lec III,X,X,X,X
AS,PHYS 282,Fundamentals of Phys Lab III,,,X,
AS,PHYS 305,Computational Physics II,,X,,
AS,PHYS 306,Computational Physics Lab I,,AY,,
AS,PHYS 307,Computational Phys Lab II,,AY,,
AS,PHYS 311,Classical Mechanics I,X,,,
AS,PHYS 312,Classical Mechanics II,,X,,
AS,PHYS 317,Statistical Mechanics,,AY,,
AS,PHYS 321,Electromagnetic Fields I,AY,,,
AS,PHYS 322,Electromagnetic Fields II,,AY,,
AS,PHYS 324,Topics in Mathematical Physics,,X,,
AS,PHYS 326,Quantum Mechanics I,AY,,,
AS,PHYS 327,Quantum Mechanics II,,AY,,
AS,PHYS 328,Advanced Laboratory,,AY,,
AS,PHYS 405,Advanced Computational Physics,X,,,
AS,PHYS 408,Physics Seminar,X,X,X,
AS,PHYS 409,Astrophysics Seminar,AN,AN,AN,AN
AS,PHYS 428,Quantum Mechanics III,AY,,,
AS,PHYS 431,Galactic Dynamics,AY,,,
AS,PHYS 432,Cosmology,,AY,,
AS,PHYS 451,Quantum Structure of Materials,X,,,
AS,PHYS 452,Solid State Physics,AY,,,
AS,PHYS 453,Nanoscience,,AY,,
AS,PHYS 461,Biophysics,AY,,,
AS,PHYS 462,Computational Biophysics,,AY,,
AS,PHYS 463,Single Molecule Methods,,,AY,
AS,PHYS 471,Nonlinear Dynamics,,AY,,
AS,PHYS 476,Nuclear and Particle Physics,AY,,,
AS,PHYS 491,Senior Research I,X,,,
AS,PHYS 492,Senior Research II,,X,,
AS,PHYS 493,Senior Research III,,,X,
G,PRMT 110,Intro to Property Management,X,,X,
G,PRMT 210,Rental Prop & Fair Housing Law,,X,X,
G,PRMT 215,Building Systems for PRMT I,,X,,
G,PRMT 216,Building Systems for PRMT II,,X,,
G,PRMT 225,Techn Drawings for Prop Mgrs,,,X,
G,PRMT 310,Property Financing & Valuation,,X,X,
G,PRMT 315*,Property Risk Management,,,,
G,PRMT 320*,Sustainable Property Mgt,,,,
G,PRMT 325,HR Strat Prop Mg,,,X,
G,PRMT 330*,Property Management Technology,,,,
G,PRMT 333*,Social Resp for Prop Mgrs,,,,
G,PRMT 335,Mktg Leas Res Pro,,X,,
G,PRMT 340,Mng Mkt Retl Prop,X,,,
G,PRMT 341,Mng & Mktg Ofc Buildings,,X,,
G,PRMT 342,Mng & Mktg Industrial Prop,,,X,
G,PRMT 345,Mg Mkt Hous Aging,,,X,
G,PRMT 350,Affordable Housing Management,,X,,
G,PRMT 355,Student Housing Management,,,X,
G,PRMT 356,Military Housing Management,,,X,
G,PRMT 360*,Managing & Mkt Commercial Pro,,,,
G,PRMT 363,Commercial Property Fin Rprts,,X,,
G,PRMT 365*,Commercial Property Appraisal,,,,
G,PRMT 491*,Senior Project in Property Mgt,,,,
A,PROD 101,History & Analysis of Prod Des,X,,,
A,PROD 205,Applied Making I,X,,,
A,PROD 210,Applied Making II,X,,,
A,PROD 215*,Design Thinking in PROD,,,,
A,PROD 220,Product Design Form Studio,,X,,
A,PROD 225,Computer Aided Imagining in PD,,,X,
A,PROD 230,Product Design Process Studio,,,X,
A,PROD 235,Applied Design Visualization,X,,,
A,PROD 245,Seminar Professional Landscape,,,,X
A,PROD 255,Applied Materials in Pro Des,,,,X
A,PROD 340,Interdisciplinary PROD Studio,X,,,
A,PROD 345,Applied Human Centered Design,,X,,
A,PROD 350*,Sponsored PROD Studio,,,,
A,PROD 425,Applied Design Research,X,,,
A,PROD 460,Research Synthesis Studio,X,,,
A,PROD 470,Create Build Studio,,X,,
A,PROD 475,Professional Practice PROD,,,X,
A,PROD 480,Exhibition Studio,,,X,
G,PRST 211,Computer Apl for Professionals,X,X,X,
G,PRST 212,Creative Studies in the WWW,,X,X,
G,PRST 303,Virtual Teams,,X,,
G,PRST 330,Career & Professional Dvlpmnt,,,X,X
G,PRST 440,Policy Analysis,,,X,
G,PRST 450,Creative Leadership for Profls,X,X,,
G,PRST 491*,Professional Portfolio I,,,,
G,PRST 492*,Professional Portfolio II,,,,
AS,PSCI 100,Intro Political Science,X,X,X,X
AS,PSCI 110,American Government I,X,X,X,X
AS,PSCI 120,History of Political Thought,X,,X,
AS,PSCI 130,Research Methods in PSCI I,,,X,
AS,PSCI 140,Intro Comp Political Analysis,,X,,X
AS,PSCI 150,International Politics,X,X,X,X
AS,PSCI 211,American Government II,X,,X,
AS,PSCI 220,Constitutional Law I,,X,,
AS,PSCI 230,Research Methods in PSCI II,,X,,
AS,PSCI 240,Comparative Government,,X,,
AS,PSCI 250,American Foreign Policy,X,,X,
AS,PSCI 255*,International Political Econ,,,,
AS,PSCI 270,Prob Indv Liberty v Govt Auth,,X,,
AS,PSCI 313*,State & Local Government,,,,
AS,PSCI 323,Comparative Political Thought,X,,X,
AS,PSCI 329,Theories of Justice,X,,,
AS,PSCI 330,Public Opinion & Propaganda,,,X,
AS,PSCI 331,Environmental Politics,X,,,
AS,PSCI 344,Intro to 20th Cent Middle East,,,X,
AS,PSCI 345,Compar Politics Middle East,X,,,
AS,PSCI 351,International Organizations,,X,,
AS,PSCI 352,Ethics and Intl Relations,,,,X
AS,PSCI 353,International Human Rights,X,,,
AS,PSCI 354*,US & the Third World,,,,
AS,PSCI 357*,The European Union,,,,
AS,PSCI 358*,Political Economy of Japan,,,,
AS,PSCI 363,Constitutional Law II,X,,,
AS,PSCI 364*,Constitutional Law III,,,,
AS,PSCI 370*,Topics in Public Policy,,,,
AS,PSCI 371*,"Science, Tech, & Public Polcy",,,,
AS,PSCI 372*,City in US Political Devlpmnt,,,,
AS,PSCI 374*,Politics of Sport,,,,
AS,PSCI 492*,PSCI Honors Thesis I,,,,
AS,PSCI 493*,PSCI Honors Thesis II,,,,
AS,PSY 101,General Psychology I,X,X,X,X
AS,PSY 111,Preprofessional Gen Psych I,X,,,
AS,PSY 112,Preprofessional Gen Psych II,,X,,
AS,PSY 120,Developmental Psychology,X,X,X,X
AS,PSY 140,Approaches to Personality,X,X,X,X
AS,PSY 150,Intro Social Psychology,X,X,X,X
AS,PSY 212,Physiological Psychology,X,,X,
AS,PSY 213,Sensation and Perception,X,,X,
AS,PSY 222,Psych Probs Modern Youth,X,,,
AS,PSY 225,Child Psychopathology,,X,X,
AS,PSY 230,Psychology of Learning,X,X,X,X
AS,PSY 240,Abnormal Psychology,X,X,X,X
AS,PSY 242,Psychology of Disability,,X,X,
AS,PSY 244*,Culture and Personality,,,,
AS,PSY 245,Sports Psychology,,,X,
AS,PSY 250,Industrial Psychology,,X,,
AS,PSY 252,Death and Dying,X,,X,
AS,PSY 254,Psychology of Sexual Behavior,X,X,X,
AS,PSY 260,Psychological Research I,X,X,X,
AS,PSY 305,Sci/Pseudoscience in Psych,X,,,
AS,PSY 310,Drugs & Human Behavior,X,X,X,X
AS,PSY 320,Educational Psychology,X,,,X
AS,PSY 322,Adv Developmental Psych,,X,,
AS,PSY 330,Cognitive Psychology,X,X,X,
AS,PSY 332,Human Factors & Cognitive Engr,,X,,
AS,PSY 336,Psychology of Language,,,X,
AS,PSY 337,Human-Computr Interaction,X,,X,
AS,PSY 340,Psych Testing/Assessment,X,X,X,X
AS,PSY 342,Counseling Psychology,X,X,X,
AS,PSY 345*,Narrative Psychology,,,,
AS,PSY 350,Advanced Social Psychology,,X,,
AS,PSY 352*,Environmental Psychology,,,,
AS,PSY 355,Health Psychology,X,,,
AS,PSY 356,Women's Health Psychology,X,,,
AS,PSY 357,The Psychology of Eating,X,,X,
AS,PSY 360,Experimental Psychology,X,X,X,X
AS,PSY 364,Computer-Assist Data Analy I,X,X,X,X
AS,PSY 365,Computer-Assist Data Analy II,X,X,X,X
AS,PSY 368,Critical Psychology,,X,,
AS,PSY 370,Forensic Psychology,,X,,X
AS,PSY 401,History Systems Psych,X,,X,X
AS,PSY 410,Neuropsychology,X,,X,
AS,PSY 442,Theors & Practice Clin Psych,,,X,
AS,PSY 450,Autism Spectrum Disorders,,,X,
AS,PSY 490,Psych Senior Thesis I,X,,,
AS,PSY 491,Psych Senior Thesis II,,X,,
AS,PSY 492,Psych Senior Thesis III,,,X,
NH,RADI 100,Intro to Radiologic Technology,X,,,
NH,RADI 102,Intro to Radiologic Prin II,,X,,
NH,RADI 132,Radiologic Physics I,,,X,
NH,RADI 133,Radiologic Physics II,,,,X
NH,RADI 150,Prin of Rad Exposure I,X,,,
NH,RADI 153,Prin of Rad Exposure II,,X,,
NH,RADI 154,Radiographic Exposure III,,,X,
NH,RADI 164,Radiologic Procedures I,X,,,
NH,RADI 165,Radiographic Procedures II,,X,,
NH,RADI 166,Radiographic Procedures III,,,X,
NH,RADI 193,Methods of Patient Care I,X,,,
NH,RADI 194,Methods of Patient Care II,,X,,
NH,RADI 195,Clinical Practicum I,X,,,
NH,RADI 196,Clinical Practicum II,,X,,
NH,RADI 197,Clinical Practicum III,,,X,
NH,RADI 198,Clinical Practicum IV,,,,X
NH,RADI 200,Radiologic Procedures IV,X,,,
NH,RADI 201,Medical Imaging,,X,,
NH,RADI 202,Radiologic Procedures V,,,X,
NH,RADI 203,Principles of Exposure IV,X,,,
NH,RADI 204,Principles of Rad Protection,,X,,
NH,RADI 215,Radiation Biology,X,,,
NH,RADI 221,Quality Assurance,,,X,
NH,RADI 222,Pathology,,X,,
NH,RADI 223,Registry Review,,,X,
NH,RADI 291,Clinical Practicum V,X,,,
NH,RADI 292,Clinical Practicum VI,,X,,
NH,RADI 293,Clinical Practicum VII,,,X,
G,REAL 310,Introduction to Real Estate,X,X,X,
G,REAL 320,Real Estate Law Princ & Pract,X,,X,
G,REAL 330,Facilities & Property Mngt,,X,,X
G,REAL 470,RE Invest & Mkt & Feas Anal,,,X,
G,REAL 471,Adv Real Estate Invest & Anal,X,,,
G,REAL 472,Adv Mkt Research & Analysis,,X,,
G,REAL 473,Sales & Mktg of Real Estate,,,X,
G,REAL 474,Real Estate Econ in Urban Mkts,X,,,
G,REAL 475,Real Estate Finance,,X,,
G,REAL 476,Real Estate Valuation & Anal,,,X,
G,RETL 315,Power of Retail Brands,X,,,
G,RETL 325,In-Store Vis Str,,X,,
G,RETL 400,Retail Leadership Capstone,,,X,
AS,RUSS 101,Russian I,X,X,X,X
AS,RUSS 102,Russian II,X,X,X,X
AS,RUSS 103,Russian III,X,X,X,X
AS,RUSS 201,Russian IV,X,X,X,X
AS,RUSS 202,Russian V,X,X,X,X
AS,RUSS 203,Russian VI: Convrs & Comp,X,X,X,X
AS,RUSS 301,Russian VII,X,X,X,X
AS,RUSS 302,Russian VIII,X,X,X,X
AS,RUSS 303,Russian IX,X,X,X,X
AS,RUSS 411,Intro Russian Stylistics,X,,,
AS,RUSS 431,Intro Russian Literature,,X,,
AS,RUSS 451,Intro Bus & Prof Russian,,,X,
AS,RUSS 480,Russian Minor Thesis Course,AN,AN,AN,AN
A,SCRP 220,Playwriting I,X,,,
A,SCRP 225,Playwriting II,,X,,
A,SCRP 241,Writing TV Comedy,,X,,
A,SCRP 242,Writing TV Drama,,,X,
A,SCRP 250,Creating Stand-up Comedy,,X,,
A,SCRP 270,Screenwriting I,X,X,X,
A,SCRP 275,Screenwriting II,X,X,X,
A,SCRP 280,Writing the Short Film,X,X,X,
A,SCRP 310,Literature for Screenwriters,,X,,X
A,SCRP 350,Writing the TV Comedy Series,,,X,
A,SCRP 353,Writing the TV Drama Series,,,X,
A,SCRP 370,Screenplay Story Development,X,,X,
A,SCRP 380,Screenwriting Workshop I,X,X,X,X
A,SCRP 381,Screenwriting Workshop II,X,X,X,X
A,SCRP 382,Playwriting Workshop I,,,X,X
A,SCRP 383,Playwriting Workshop II,,,X,X
A,SCRP 495,SCRP Senior Proj I,X,,X,X
A,SCRP 496,SCRP Senior Proj II,X,X,,X
E,SE 101,Foundations of SE I,X,,,
E,SE 102,Foundations of SE II,,X,,
E,SE 103,Foundations of SE III,,,X,
E,SE 310,Software Architecture I,X,,,
E,SE 311,Software Architecture II,,X,,
E,SE 320,Software Verif and Validation,X,,,
G,SMT 101,Principles of Coaching,X,,,X
G,SMT 102,Principles of Coaching II,,X,,
G,SMT 110,The Business of Sport,X,,,X
G,SMT 152,Leadership in Sports & Society,X,,,X
G,SMT 200,Intro to Facility/Event Mgmt,,X,,
G,SMT 201,"Sports Mktg., Promo. and P.R.",X,,,
G,SMT 203,Sports Conditioning,,,X,
G,SMT 205,Sports Information,X,,,
G,SMT 210,Prevnt/Care Athletic Injuries,,,X,X
G,SMT 215,Sports Ticket Sales & Oper,,X,,
G,SMT 220,"Recreation, Wellness & Society",,,AY,
G,SMT 225,Sports Budgeting,,X,,
G,SMT 230,Sports and the Law,X,,,
G,SMT 235,Sports Admin and Governance,,AY,,
G,SMT 240,Olympic Games,,AY,AY,
G,SMT 245,NCAA Compliance,,AY,,
G,SMT 250,Technology and Sport,X,,,
G,SMT 254,Women & Minority Opps in Sport,,AY,,
G,SMT 255,Legal Foundations of Title IX,,AY,,
G,SMT 260,Sports Agents & Labor,,AY,,
G,SMT 270,Sports Facility Management,,,AY,
G,SMT 275,Sports Event Management,,,AY,
G,SMT 300,Quant Analy/Stats for Sports,,X,,
G,SMT 305,Fundraising in Sports,,X,,
G,SMT 307,Corp Sponsorship in Sports,,,X,
G,SMT 309,Capital Campaigns in Athletics,,,AY,
G,SMT 310,Sports Contracts,,AY,,
G,SMT 315,Sports Publications & Graphics,,,X,
G,SMT 320,Economic Aspects of Sport Mgmt,,X,,
G,SMT 337,Risk Management in Sports,,AY,,
G,SMT 340,International Aspects of Sport,,,X,
G,SMT 345,Fan Experience Management,,X,,
G,SMT 347,Sport Tourism,X,,,
G,SMT 401,Professional Portfolio,,,AY,
G,SMT 475,Sports Industry Practicum,X,X,X,X
AS,SOC 101,Introduction to Sociology,X,X,X,X
AS,SOC 110,Sociology of the Future,,X,X,
AS,SOC 115,Social Problems,X,X,X,X
AS,SOC 120,Sociology of the Family,,X,X,
AS,SOC 125,Sociology of Aging,,X,X,X
AS,SOC 137,Issues in Science and Religion,,,AY,
AS,SOC 150,Sex and Society,,,,X
AS,SOC 204,Criminology,X,X,X,X
AS,SOC 210,Race and Ethnic Relations,X,X,X,X
AS,SOC 215,Industrial Sociology,,X,,
AS,SOC 220,Wealth and Power,X,X,X,X
AS,SOC 225,Soc of Technology & Aging,,AY,,
AS,SOC 230,Women & Men-Changing Soc,X,,X,
AS,SOC 235,Sociology of Health,X,,,X
AS,SOC 240,Urban Sociology,X,X,X,X
AS,SOC 250,Research Methods I,X,X,X,X
AS,SOC 260,Classical Social Theory,X,X,X,X
AS,SOC 268,Sociology of Sport,,AY,,AY
AS,SOC 274,"Sex,Violence & Crime-Internet",,X,,
AS,SOC 275,Issues in Domestic Violence,,,X,
AS,SOC 276,Introduction to Computer Crime,X,,,
AS,SOC 277,Intro-Correctional Practices,,,X,
AS,SOC 310,Topics in Political Sociology,X,X,X,X
AS,SOC 311,Soc of Religion,,X,,
AS,SOC 312,Topics in Soc of Sci and Tech,,AY,,
AS,SOC 320,Sociology of Deviant Behavior,X,X,X,X
AS,SOC 330,Dev Nations/Intnt'l Div Labor,,X,,X
AS,SOC 335,Sociology of Education I,,,X,
AS,SOC 340,Globalization,X,,X,
AS,SOC 341,Environ Movements in America,AY,,,
AS,SOC 344,Social Movements,,AY,,
AS,SOC 345,Sociology of the Environment,,X,,
AS,SOC 346,Environmental Justice,,,AY,
AS,SOC 347,Intro to Environ Policy Analy,,AY,,
AS,SOC 350,Research Methods II,,X,X,
AS,SOC 364,Cmptr-Assist Data Anlys I,X,X,X,X
AS,SOC 370,Practicum Appl/Commun Soc,X,X,X,X
AS,SOC 373,Environmental Crimes,X,,,
AS,SOC 374,Restorative Justice,X,,,
AS,SOC 376,Sentencing,,X,,
AS,SOC 377,Intellectual Property Theft,,,X,
AS,SOC 395,Seminar in Sociology,X,,,
AS,SOC 435,Seminar - Organ of Amer States,,X,,
AS,SOC 460,Contemporary Social Theory,,X,X,
AS,SOC 470,Social Change & Planning,,,X,
AS,SPAN 101,Spanish I,X,X,X,X
AS,SPAN 102,Spanish II,X,X,X,X
AS,SPAN 103,Spanish III,X,X,X,X
AS,SPAN 201,Spanish IV,X,X,X,X
AS,SPAN 202,Spanish V,X,X,X,X
AS,SPAN 203,Spanish VI: Convrs & Comp,X,X,X,X
AS,SPAN 311,Intro Spanish Stylistics,X,X,X,X
AS,SPAN 312,Spanish Stylistics,X,X,X,X
AS,SPAN 332,St Spanish/Span Amer Lit,,,,X
AS,SPAN 333,Adv Spanish/Span Am Lit,X,,,
AS,SPAN 351,Intro Bus & Prof Spanish,,X,,
AS,SPAN 371,Spec St Spanish Civil & Cult,,,X,
AS,SPAN 411,Spec St Adv Spanish Stylistics,,X,,
AS,SPAN 431,Spec St Adv Spanish Lit,,,X,
AS,SPAN 451*,Sp St Adv Bus/Prof Spanish,,,,
AS,SPAN 471,Spec St Spanish Civilization,X,,,
AS,SPAN 480,Spanish Minor Thesis Course,AN,AN,AN,AN
B,STAT 201,Intro to Business Statistics,X,X,X,X
B,STAT 202,Business Statistics II,X,X,X,
B,STAT 205,Statistical Inference I,X,,X,
B,STAT 206,Statistical Inference II,,X,,X
B,STAT 261,Statistics I,X,,,
B,STAT 262,Statistics II,,X,,
B,STAT 263,Statistics III,,,X,
B,STAT 325,6-Sigma Quality Implementation,,,X,
NH,STS 345,Stats for the Health Sciences,X,X,X,X
NH,STS 350,Adv Stats for Clinical Science,,X,X,
B,TAX 341,Individual Income Taxes,X,X,X,X
B,TAX 342,Business Income Taxes,,X,,
A,THTR 110,Voice and Articulation,,X,,
A,THTR 115,Theatrical Experience,X,X,X,
A,THTR 116,Philadelphia Theatre Let's Go!,,X,,
A,THTR 121,Dramatic Analysis,X,,,
A,THTR 131,Theatre Performance Practicum,X,X,X,X
A,THTR 132,Theatre Production Practicum,X,X,X,X
A,THTR 210,Acting: Fundamentals,X,X,X,X
A,THTR 211,Acting: Scene Study,X,,X,
A,THTR 212,Sketch Comedy,,,X,
A,THTR 221,Theatre History I,,,X,
A,THTR 222,Theatre History II,,X,,
A,THTR 240,Theatre Production I,X,,X,
A,THTR 260,Production Design,,X,,
A,THTR 320,Play Direction,X,,X,
A,THTR 360,Lighting Design,X,X,,
A,TVIE 180,TV Industry Overview,,,X,
A,TVIE 280,Research Sales Prog,X,,,
A,TVIE 285,Media Law and Ethics,,X,,
A,TVIE 290,Intro to Money & the Media,,,X,
A,TVIE 365,Special Topics: TVIE,,,,
A,TVIE 390,Practicum: Promotions,,X,,
A,TVIE 391,Practicum: Programming,X,,,
A,TVIE 392,Practicum: New Media Mngmt,,X,,
A,TVIE 480,TV Professions & Business,X,,,
A,TVIE 495,SrProject: TVIE I,X,,,
A,TVIE 496,SrProject: TVIE II,X,,,
A,TVIE 497,SrProject: TVIE III,X,,,
A,TVIT 270,Digital Content Delivery,,,X,
A,TVIT 275,Introduction to IT for TV,X,,,
A,TVIT 370,Monetizing TV Web Content,X,,,
A,TVIT 375,Web Streaming Poject,X,,,
A,TVPR 100,TV Studio: Basic Operations,X,X,,
A,TVPR 200,TV Studio: Live Directing,X,X,,
A,TVPR 201,TV Studio: Comedy,,,X,
A,TVPR 202,TV Studio: Drama,,,X,
A,TVPR 205,TV Studio: Adv Live Directing,,,X,
A,TVPR 212,TV Commercials and Promos,X,,,
A,TVPR 220,TV News Writing,,X,,
A,TVPR 221,TV News Production,,,X,
A,TVPR 230,TV Field: Drama,,,X,
A,TVPR 232,TV Field: Industrials,,,X,
A,TVPR 236,TV Field: Nonfiction,,,X,
A,TVPR 240,Producing for Television,X,,,
A,TVPR 242*,TV On-Camera Performance,,,,
A,TVPR 315,Episodic Webisode Production,,X,,
A,TVPR 340,Remote TV Production,X,,,
A,TVPR 347*,Advanced TV Lighting,,,,
A,TVPR 348*,TV Directing Workshop,,,,
A,TVPR 351,TV Comedy Series I,,X,,
A,TVPR 352,TV Comedy Series II,,,X,
A,TVPR 354,TV Drama Series I,X,,,
A,TVPR 355,TV Drama Series II,,X,,
A,TVPR 356,TV Magazine Show I,X,,,
A,TVPR 357,TV Magazine Show II,,X,,
A,TVPR 495,SrProject: TVPR I,X,,,
A,TVPR 496,SrProject: TVPR II,X,X,,
A,TVPR 497,SrProject: TVPR III,X,X,,
A,TVST 260,History of Television,,X,,
A,TVST 261,History of TV Journalism,,X,,
A,TVST 361,Art of TV Comedy,,X,X,
A,TVST 362,Art of TV Drama,X,,,
A,TVST 363,Science Fiction Television,X,X,X,
A,VSCM 100,Computer Imaging I,X,X,,
A,VSCM 140,Calligraphy,,X,,,
A,VSCM 200,Computer Imaging II,X,,,,
A,VSCM 230,Visual Communication I,X,,,,
A,VSCM 231,Visual Communication II,,X,,,
A,VSCM 232,Visual Communication III,,,X,,
A,VSCM 240,Typography I,X,,X,,
A,VSCM 241,Production,,,X,,
A,VSCM 242,Typography II,,X,,,
A,VSCM 300,Computer Imaging III,,X,,,
A,VSCM 330,Visual Communication IV,X,,X,,
A,VSCM 331,Visual Communication V,,X,,X,
A,VSCM 340,Typography III,X,,X,,
A,VSCM 350,Graphic Design 20th C & Beyond,,X,,X,
A,VSCM 360,Design on Site,,,,X,
A,VSCM 430,Visual Communication VI,X,,,,
A,VSCM 440,Book Design,X,,,,
A,VSCM 450,Professional Portfolio,,X,X,,
A,VSCM 460,Professional Practice,,,X,,
A,VSCM 477,Graphic Design Seminar,,,X,,
A,VSCM 478,GDS: Adv Techniques,,X,X,X,
A,VSCM 479,GDS: Adv Media,X,X,X,X,
A,VSCM 480,GDS: Design Perceptions,,,X,X,
A,VSCM 485,Annual Report Design,,X,,,
A,VSCM 496,Senior Thesis Graphic Design,,X,X,,
A,VSST 101,Design I,X,X,X,,
A,VSST 102,Design II,X,X,X,,
A,VSST 103,Design III,X,X,X,,
A,VSST 104,Accelerated Design I,,,,X,
A,VSST 105,Accelerated Design II,,,,X
A,VSST 106,Accelerated Design III,,,,X
A,VSST 108,Design I for Media,X,X,,
A,VSST 109,Design II for Media,,X,X,
A,VSST 110,Introductory Drawing,X,X,X,X
A,VSST 111,Figure Drawing I,X,X,X,X
A,VSST 112,Figure Drawing II,,,X,
A,VSST 201,Multimedia: Performance,X,X,X,X
A,VSST 202,Multimedia: Space,X,X,X,X
A,VSST 203,Multimedia: Materials,X,X,X,X
A,VSST 204,Materials Exploration,X,,,
A,VSST 301,Painting I,X,X,X,X
A,VSST 302,Painting II,X,X,X,
A,VSST 303,Painting III,,X,X,
A,VSST 311,Sculpture I,X,X,X,X
A,VSST 312,Sculpture II,X,X,X,X
A,VSST 313,Sculpture III,X,,X,
A,VSST 321,Screenprint I,X,X,X,X
A,VSST 322,Printmaking I,X,X,,
A,VSST 323,Printmaking II,X,X,,
A,VSST 324,Advanced Printmaking,,,X,
A,VSST 325,Screenprint II,X,X,,
A,WMGD 210,Motion Graphics I,X,,X,
A,WMGD 220,Web Graphics,,X,,X
A,WMGD 320,Storyboarding,X,,,
A,WMGD 421,Motion Graphics II,X,,,
A,WMGD 496,Senior Thesis in WMGD,,X,X,
AS,WMST 101,Intro Women's Studies,X,X,X,X
AS,WMST 240,Women/Society Global Context,X,,X,
AS,WMST 250,African American Herstories,,X,,
AS,WMST 275,Women's Health & Human Rights,,X,,
AS,WMST 301*,Seminar in Feminist Theory,,,,
AS,WMST 308*,Queer Theory,,,,
AS,WMST 320*,Masculinities,,,,
AS,WRIT 210,Writing & Peer Tutoring Wkshop,,VAR,VAR,
AS,WRIT 220,Creative Nonfiction Writing,VAR,VAR,VAR,
AS,WRIT 225,Creative Writing,VAR,VAR,VAR,VAR
AS,WRIT 301*,Writing Poetry,,,,
AS,WRIT 302,Writing Fiction,,X,,
AS,WRIT 303*,Writing Humor and Comedy,,,,
AS,WRIT 304*,Special Topics in Writing,,,,
AS,WRIT 306*,Writing About the Media,,,,
AS,WRIT 310*,Literary Editing & Publication,,,,
AS,WRIT 312,Practice of Prof'l Writing,VAR,VAR,VAR,VAR
AS,WRIT 400*,Writing in Cyberspace,,,,
AS,WRIT 405,Intern in Literary Publishing,X,X,X,X
AS,WRIT 302,Writing Fiction,,X,,,
AS,WRIT 303*,Writing Humor and Comedy,,,,,
AS,WRIT 304*,Special Topics in Writing,,,,,
AS,WRIT 306*,Writing About the Media,,,,,
AS,WRIT 310*,Literary Editing & Publication,,,,,
AS,WRIT 312,Practice of Prof'l Writing,VAR,VAR,VAR,VAR,
AS,WRIT 400*,Writing in Cyberspace,,,,,
AS,WRIT 405,Intern in Literary Publishing,X,X,X,X,
